"",0
"une baisse potentielle",1
"audusd gbpusd behavior",1
"behavior lows helping",1
"gbpusd behavior lows",1
"helping analysis gbpaud",1
"lows helping analysis",1
"audusd recovers d",1
"bullish move nzdusd",1
"d play bullish",1
"hold audusd recovers",1
"play bullish move",1
"recovers d play",1
"risk trends hold",1
"trends hold audusd",1
"audusd probable descenso",1
"descenso en meses",1
"en meses commerzbank",1
"probable descenso en",1
"remaining audusd shorts",1
"audsek cross interest",1
"audusd makes sett",1
"bids famous audsek",1
"decline audusd makes",1
"famous audsek cross",1
"long strategy putting",1
"makes sett long",1
"putting bids famous",1
"recent decline audusd",1
"sett long strategy",1
"strategy putting bids",1
"asc tri breakdown",1
"audusd flat consolidation",1
"consolidation lt asc",1
"flat consolidation lt",1
"lt asc tri",1
"tri breakdown target",1
"bearish breakout opp",1
"dailyfx pending aud",1
"lead bearish breakout",1
"bearish price target",1
"broken bearish price",1
"price target key",1
"support broken bearish",1
"testing support broken",1
"audusd pips stop",1
"pips stop target",1
"auctions aud cb",1
"aud cb leading",1
"audusd edge higher",1
"bill month auctions",1
"cat usd bill",1
"cb leading indicator",1
"edge higher h",1
"h cat usd",1
"higher h cat",1
"leading indicator nov",1
"month auctions aud",1
"usd bill month",1
"audusd missed fill",1
"ej missed trades",1
"fill pips ej",1
"missed fill pips",1
"missed trades table",1
"pips ej missed",1
"audusd bounce bullish",1
"bounce bullish daily",1
"bullish daily candle",1
"candle fib sentiment",1
"daily candle fib",1
"fib sentiment negative",1
"audusd nice reaction",1
"daily trend lows",1
"ema daily trend",1
"nice reaction ema",1
"reaction ema daily",1
"remains strongly bearish",1
"sentiment remains strongly",1
"strongly bearish audusd",1
"chair continue reading",1
"comfortable chair continue",1
"fxstreetreports audusd comfortable",1
"audusd close green",1
"close green daily",1
"daily candle days",1
"green daily candle",1
"forexcom fx quant",1
"gbpusd eurusd usdjpy",1
"announce inform chance",1
"chance audusd pleas",1
"inform chance audusd",1
"kindly announce inform",1
"audusd bullush bat",1
"bat confirm imo",1
"bullush bat confirm",1
"confirm imo rebound",1
"imo rebound sooner",1
"noticed audusd bullush",1
"parity wat u",1
"perfect noticed audusd",1
"rebound sooner parity",1
"sooner parity wat",1
"audusd tl gbpusd",1
"dishes happening watching",1
"happening watching audusd",1
"tl gbpusd support",1
"watching audusd tl",1
"edges lower ez",1
"ez hopes support",1
"hopes support audusd",1
"lower ez hopes",1
"audusd happy moment",1
"happy moment remain",1
"moment remain suggest",1
"remain suggest sold",1
"audusd buy profit",1
"buy audusd buy",1
"buy profit stop",1
"profit stop loss",1
"audusd remeber unit",1
"remeber unit analysis",1
"short audusd remeber",1
"traders signals short",1
"unit analysis zzzzzzzzzzzzzzz",1
"pipsopolis audusd long",1
"audusd long faith",1
"bolstered fact sma",1
"fact sma held",1
"faith bolstered fact",1
"held price hour",1
"long faith bolstered",1
"price hour tho",1
"sma held price",1
"buob audusd d",1
"audusd catalyst lift",1
"catalyst lift back",1
"downtrend rise consolidation",1
"remains downtrend rise",1
"audusd bullish divergence",1
"bullish divergence setup",1
"divergence setup hr",1
"setup hr support",1
"audusd d h",1
"d h tl",1
"h tl resistance",1
"resistance short x",1
"tl resistance short",1
"aud usd business",1
"business confidence pushing",1
"confidence pushing aussie",1
"pushing aussie audusd",1
"usd business confidence",1
"bat pattern audusd",1
"nice bat pattern",1
"audusd short opportunity",1
"opportunity couple days",1
"short opportunity couple",1
"bounce box consolidation",1
"box consolidation control",1
"consolidation control weekly",1
"nice bounce box",1
"pivots update nice",1
"seasonal pivots update",1
"update nice bounce",1
"closed yen cross",1
"cross shorts small",1
"enter audusd tops",1
"net profit enter",1
"profit enter audusd",1
"shorts small net",1
"small net profit",1
"ve closed yen",1
"yen cross shorts",1
"action audusd level",1
"a f session",1
"f session highs",1
"find globex bid",1
"globex bid audusd",1
"highs find globex",1
"session highs find",1
"analysis break lows",1
"audusd crowds bough",1
"break lows yahoo",1
"lows yahoo audusd",1
"yahoo audusd crowds",1
"audjpy audusd hsbc",1
"audusd hsbc flash",1
"couple hours lat",1
"drop couple hours",1
"flash pmi spike",1
"hsbc flash pmi",1
"large drop couple",1
"news large drop",1
"pmi spike news",1
"spike news large",1
"audusd buy pips",1
"trader audusd buy",1
"back week nasdaq",1
"usd back week",1
"week nasdaq audusd",1
"audusd gat jump",1
"gat jump pip",1
"audusd bounce making",1
"aussie strong buy",1
"bounce making aussie",1
"making aussie strong",1
"ready audusd bounce",1
"strong buy currency",1
"taking long audusd",1
"audusd pips slds",1
"analysis dow jones",1
"audusd eurusd check",1
"check members live",1
"crude oil audusd",1
"dow jones index",1
"eurusd check members",1
"index crude oil",1
"jones index crude",1
"live forum details",1
"members live forum",1
"oil audusd eurusd",1
"posted analysis dow",1
"aaahhh friend audusd",1
"audusd shorting crap",1
"friend audusd shorting",1
"shorting crap ya",1
"audusd making progress",1
"making progress hope",1
"progress hope bought",1
"closing eurusd staying",1
"eurusd staying audusd",1
"staying audusd long",1
"audusd bullish pin",1
"bar formation confirmation",1
"close ma pin",1
"confirmation close ma",1
"formation confirmation close",1
"ma pin bar",1
"pin bar formation",1
"pin bar high",1
"audusd thought idea",1
"thought idea audusd",1
"correction higher audusd",1
"averages blog audusd",1
"averages market persistently",1
"market persistently attracted",1
"moving averages market",1
"persistently attracted buyers",1
"crunchtime audusd short",1
"audusd im play",1
"audusd rebound support",1
"base break resistance",1
"break resistance required",1
"cs audusd rebound",1
"potential base break",1
"rebound support warns",1
"support warns potential",1
"warns potential base",1
"audusd days selling",1
"days selling stalled",1
"intraday uptrend sentiment",1
"selling stalled intraday",1
"stalled intraday uptrend",1
"uptrend sentiment bullish",1
"h pa roll",1
"hour standoff h",1
"liking hour standoff",1
"pa roll audusd",1
"standoff h pa",1
"broken trendline extends",1
"shorts audusd broken",1
"trendline extends o",1
"blog dx f",1
"commentary blog dx",1
"dx f eurusd",1
"eurusd gbpusd usdcad",1
"plan video commentary",1
"video commentary blog",1
"fxstreetreports audusd made",1
"audusd weeks decided",1
"chair audusd weeks",1
"comfortable chair audusd",1
"decided walk yesterday",1
"lol gr video",1
"sitting comfortable chair",1
"walk yesterday lol",1
"weeks decided walk",1
"yesterday lol gr",1
"audusd continues post",1
"continues post higher",1
"post higher low",1
"audusd selling bounces",1
"bounces im watching",1
"buy sold wti",1
"gbpaud buy sold",1
"hey im short",1
"im watching gbpaud",1
"selling bounces im",1
"short audusd selling",1
"sold wti crude",1
"watching gbpaud buy",1
"wti crude resist",1
"audusd year rabobank",1
"including eurusd gbpusd",1
"audusd equally euraud",1
"catalyst effecting eurusd",1
"effecting eurusd audusd",1
"eurusd audusd equally",1
"impending specific catalyst",1
"specific catalyst effecting",1
"validate impending specific",1
"eurusd gbpusd usdmxn",1
"audusd holding ascending",1
"holding ascending trend",1
"audusd doji candle",1
"audusd triggers recovery",1
"candle triggered recovery",1
"doji candle triggered",1
"recovery audusd doji",1
"recovery underway upside",1
"triggered recovery underway",1
"triggers recovery audusd",1
"breaks session hig",1
"audusd entry posted",1
"entry posted chat",1
"audusd short av",1
"moving stop breakeven",1
"stop breakeven audusd",1
"audusd fresh highs",1
"big risk rally",1
"continues drive eurusd",1
"drive eurusd audusd",1
"eurusd audusd fresh",1
"fresh highs fresh",1
"fresh year highs",1
"highs fresh year",1
"rally continues drive",1
"risk rally continues",1
"confidence surges oanda",1
"surges oanda blog",1
"ma note blog",1
"note blog audusd",1
"add starts moving",1
"audusd small stop",1
"short audusd small",1
"small stop add",1
"starts moving favor",1
"stop add starts",1
"audusd ve noted",1
"highlights strong level",1
"level resistance aug",1
"noted pnf highlights",1
"pnf highlights strong",1
"ve noted pnf",1
"audusd move past",1
"move past exandles",1
"past exandles nzdusd",1
"audusd china averts",1
"building yesterday short",1
"long audusd nzdusd",1
"short building yesterday",1
"usdcad long audusd",1
"yesterday short usdcad",1
"audusd broke fed",1
"broke fed rand",1
"entry remember tomorrow",1
"fed rand scondd",1
"rand scondd entry",1
"scondd entry remember",1
"september audusd broke",1
"ambivalent short long",1
"audusd ambivalent short",1
"long stayed understand",1
"short long stayed",1
"stayed understand thinking",1
"yeah audusd ambivalent",1
"bollinger squeeze started",1
"squeeze started audusd",1
"started audusd top",1
"add ed short",1
"audusd add ed",1
"ed short u",1
"audusd channel turn",1
"bounce carry risk",1
"carry risk reward",1
"clean audusd channel",1
"concerted risk bounce",1
"encouraged clean audusd",1
"reward encouraged clean",1
"risk bounce carry",1
"risk reward encouraged",1
"audusd caught recently",1
"pip winner audusd",1
"winner audusd caught",1
"shrinking range unable",1
"fx u audusd",1
"time shrinking r",1
"u audusd lines",1
"audusd break overnight",1
"break overnight highs",1
"daily bullish bar",1
"feel imma gonna",1
"gonna whipsawed reason",1
"highs daily bullish",1
"imma gonna whipsawed",1
"overnight highs daily",1
"reason audusd break",1
"whipsawed reason audusd",1
"overnight long audusd",1
"audusd plan fighting",1
"fighting trend line",1
"plan fighting trend",1
"trend line jan",1
"audusd closed quick",1
"bull channel doji",1
"channel doji daily",1
"closed inside bull",1
"closed quick long",1
"inside bull channel",1
"long closed inside",1
"quick long closed",1
"audusd charts talking",1
"audusd convince pair",1
"convince pair uptrend",1
"gained bp yesterday",1
"good gained bp",1
"pair uptrend techs",1
"techs good gained",1
"uptrend techs good",1
"bnp paribas stopped",1
"eurchf eursek audusd",1
"eursek audusd longs",1
"gbpusd hold eurchf",1
"hold eurchf eursek",1
"long gbpusd hold",1
"paribas stopped long",1
"stopped long gbpusd",1
"audusd daily break",1
"back pivot mark",1
"break back pivot",1
"daily break back",1
"fib breach tag",1
"finds res fib",1
"mark finds res",1
"pivot mark finds",1
"res fib breach",1
"gbpusd news rate",1
"long working nicely",1
"news rate cut",1
"nicely y stopped",1
"rate cut short",1
"stopped gbpusd news",1
"working nicely y",1
"y stopped gbpusd",1
"audusd long breakeven",1
"breakeven switching usdcad",1
"don t anti",1
"long breakeven switching",1
"reason don t",1
"short reason don",1
"switching usdcad short",1
"t anti trad",1
"usdcad short reason",1
"decline jan highs",1
"jan highs focus",1
"retracement decline jan",1
"scalp update simple",1
"simple retracement decline",1
"update simple retracement",1
"es f hg",1
"f audusd enjoy",1
"numbers es f",1
"round numbers es",1
"audusd tight stop",1
"eurusd spanish gdp",1
"short audusd tight",1
"spanish gdp tomorrow",1
"stop eurusd spanish",1
"tempting short audusd",1
"tight stop eurusd",1
"audusd pauses t",1
"confluence previous squeezebox",1
"pauses t confluence",1
"previous squeezebox h",1
"squeezebox h fr",1
"t confluence previous",1
"audusd comforted fact",1
"comforted fact smarter",1
"currency market shared",1
"fact smarter currency",1
"market shared exuberance",1
"shared exuberance late",1
"short audusd comforted",1
"smarter currency market",1
"audusd pips risk",1
"pips risk pip",1
"risk pip reward",1
"audusd sl par",1
"audusd poss trend",1
"change major sell",1
"major sell earlier",1
"poss trend change",1
"sell earlier react",1
"trend change major",1
"audusd eventually pair",1
"eventually pair make",1
"pair make range",1
"audusd d sb",1
"back box streuth",1
"box streuth bruce",1
"bruce hit d",1
"d fr t",1
"d sb trigger",1
"hit d fr",1
"sb trigger hit",1
"streuth bruce hit",1
"trigger hit t",1
"date overnight rallies",1
"overnight rallies audusd",1
"pips week date",1
"rallies audusd eurusd",1
"week date overnight",1
"audusd close h",1
"close h fr",1
"cover shorts time",1
"fr trigger stops",1
"good rr trad",1
"sell zone good",1
"shorts time sell",1
"stops system cover",1
"system cover shorts",1
"time sell zone",1
"trigger stops system",1
"zone good rr",1
"fxstreetreports audusd skyrockets",1
"back gbpusd moves",1
"edges audusd recovers",1
