"",0
"dog gap trap",1
"fo usdcad spot",1
"gap trap yen",1
"spot bullish fo",1
"trap yen spot",1
"yen spot bullish",1
"fxstreetreports usdcad unchanged",1
"cj baby fly",1
"dive dive magic",1
"dive magic usdcad",1
"magic usdcad cj",1
"usdcad cj baby",1
"bullish audusd eurusd",1
"days bullish audusd",1
"equities drink confus",1
"eurusd nzdusd equities",1
"lookusdchf usdcad past",1
"nzdusd equities drink",1
"past days bullish",1
"usdcad past days",1
"analysis eurusd usdjpy",1
"audusd analysis eurusd",1
"good opportunity audusd",1
"opportunity audusd analysis",1
"usdjpy usdcad gbpusd",1
"hoping usdcad reversion",1
"reversion news mate",1
"usdcad reversion news",1
"give long usdcad",1
"time give long",1
"pips kiwi yeahhh",1
"usdcad pips kiwi",1
"heavy resistance triple",1
"resistance triple top",1
"triple top lol",1
"usdcad heavy resistance",1
"usdcad ripping board",1
"book wanted tweak",1
"eurcad usdcad usdaud",1
"eurnzd eurcad usdcad",1
"hedge long eurnzd",1
"long eurnzd eurcad",1
"usdaud book wanted",1
"usdcad usdaud book",1
"boc preparing post",1
"carney era stay",1
"era stay short",1
"post carney era",1
"preparing post carney",1
"stay short usdcad",1
"usdcad targeting danske",1
"usdcad push waiting",1
"dog trivia ya",1
"missed ro upside",1
"pattern dog trivia",1
"pip pattern dog",1
"ro upside pip",1
"upside pip pattern",1
"usdcad missed ro",1
"holding usdcad pips",1
"pips till target",1
"usdcad pips till",1
"sold usdcad demo",1
"chop tree readi",1
"spike time chop",1
"time chop tree",1
"usdcad spike time",1
"numbers sizzle oanda",1
"sizzle oanda blog",1
"cad challenges session",1
"usd cad challenges",1
"cad rallies canada",1
"usd cad rallies",1
"usdcad rallies canada",1
"free trades stress",1
"lock usdcad long",1
"long trades stops",1
"raised free trades",1
"stops raised free",1
"time lock usdcad",1
"trades stops raised",1
"usdcad long trades",1
"averages bollinger bands",1
"moving averages bollinger",1
"showing moving averages",1
"video showing moving",1
"long moving stop",1
"usdcad long moving",1
"bullish feel taking",1
"feel taking massive",1
"taking massive loan",1
"usdcad bullish feel",1
"breakout level tickling",1
"hanging major breakout",1
"level tickling bal",1
"major breakout level",1
"usdcad hanging major",1
"bit gutted stopped",1
"gutted stopped usdcad",1
"long tick reached",1
"tick reached tp",1
"usdcad long tick",1
"analysis videos showing",1
"daily weekly high",1
"usdcad daily weekly",1
"videos showing usdcad",1
"close gbpjpy close",1
"gbpjpy close usdcad",1
"update close gbpjpy",1
"irregular flat pattern",1
"usdcad promise irregular",1
"eurcad eurchf usdcad",1
"eurchf usdcad longs",1
"great weekend holding",1
"holding eurcad eurchf",1
"usdcad longs mpl",1
"weekend holding eurcad",1
"cad climbs highs",1
"climbs highs usdcad",1
"usd cad climbs",1
"usdcad usdcad headed",1
"action discussion usdcad",1
"closed level lets",1
"discussion usdcad weekly",1
"usdcad weekly closed",1
"weekly closed level",1
"pair usdcad resistance",1
"unpredictable volatile pair",1
"usdcad resistance prefer",1
"volatile pair usdcad",1
"closed friday trend",1
"community outlook shifted",1
"continue market open",1
"friday trend continue",1
"market closed friday",1
"outlook shifted market",1
"shifted market closed",1
"trend continue market",1
"possibilities adjusted targets",1
"usdcad weekly possibilities",1
"weekly possibilities adjusted",1
"breakout usdcad daily",1
"expected breakout usdcad",1
"beautiful keeping tim",1
"usdcad beautiful keeping",1
"falling td secur",1
"long sht tm",1
"pull rabbit hat",1
"sht tm pull",1
"tm pull rabbit",1
"usdcad long sht",1
"usdcad w bband",1
"usdcad w local",1
"w bband trader",1
"w local time",1
"cast shadow action",1
"shadow action usdcad",1
"soldiers bullish min",1
"white soldiers bullish",1
"reversed long targeting",1
"stopped reversed long",1
"suisse usdcad stopped",1
"usdcad stopped reversed",1
"back key range",1
"cs usdcad focus",1
"expect break target",1
"firmly higher friday",1
"focus remains firmly",1
"friday rally back",1
"higher friday rally",1
"highs expect break",1
"key range highs",1
"rally back key",1
"range highs expect",1
"remains firmly higher",1
"closed usa presidents",1
"interested short eurusd",1
"long usdcad closed",1
"short eurusd long",1
"usdcad closed usa",1
"cable lost long",1
"high risk moment",1
"long cable lost",1
"long stops high",1
"lost long stops",1
"moment short usdcad",1
"risk moment short",1
"stops high risk",1
"closed draghi speech",1
"sell usdcad tp",1
"shud closed draghi",1
"sl shud closed",1
"tp sl shud",1
"portfolio positions long",1
"positions long usdchf",1
"usdchf short usdcad",1
"back parity h",1
"gbpusd w downside",1
"h tl support",1
"parity h tl",1
"retrace back parity",1
"support gbpusd w",1
"tl support gbpusd",1
"usdcad retrace back",1
"w downside shapinhoafz",1
"alifari alifari journal",1
"alifari journal usdcad",1
"exandle supply zone",1
"journal usdcad exandle",1
"usdcad exandle supply",1
"double top https",1
"forms double top",1
"https t osiw",1
"t osiw ts",1
"top https t",1
"usdcad forms double",1
"usdcad trespassing tim",1
"cad entered consolidation",1
"capped crdoba usd",1
"crdoba usd cad",1
"remains capped crdoba",1
"usd cad entered",1
"edges higher thin",1
"higher thin holiday",1
"thin holiday usdcad",1
"expect price higher",1
"higher projected target",1
"price higher projected",1
"usdcad weekly expect",1
"weekly expect price",1
"buy stop sur",1
"clench bougies weekly",1
"d clench bougies",1
"stop sur usdcad",1
"sur usdcad d",1
"usdcad d clench",1
"giving upcoming game",1
"usdcad giving upcoming",1
"buy territory line",1
"enter usd long",1
"long term buy",1
"loonie usd pair",1
"pair enter usd",1
"term buy territory",1
"territory line sand",1
"usd long term",1
"usd pair enter",1
"usdcad loonie usd",1
"entry im targeting",1
"long sl entry",1
"remaining usdcad long",1
"sl entry im",1
"usdcad long sl",1
"grinding higher gold",1
"higher gold fall",1
"usdcad grinding higher",1
"le sommet de",1
"usdcad vise le",1
"vise le sommet",1
"trades month highs",1
"usdcad trades month",1
"usdcad driving high",1
"closing target nice",1
"poppin closing target",1
"usdcad poppin closing",1
"usdcad target pips",1
"usdcad hoping runs",1
"buy usdcad pair",1
"pair u aggresive",1
"u aggresive worth",1
"usdcad pair u",1
"cad reaches fresh",1
"month high usdcad",1
"usd cad reaches",1
"buy trendraptor usdcad",1
"closed buy trendraptor",1
"trendraptor usdcad pips",1
"pips profit pips",1
"closing half usdcad",1
"front running target",1
"half usdcad front",1
"running target pips",1
"target pips greedy",1
"usdcad front running",1
"channel targeting pips",1
"hit upper trend",1
"long usdcad hit",1
"trend channel targeting",1
"upper trend channel",1
"usdcad hit upper",1
"buy triggered sl",1
"triggered sl tp",1
"fib channel top",1
"floating highest level",1
"highest level fib",1
"level fib channel",1
"usdcad floating highest",1
"add longs price",1
"h wanted add",1
"longs price reached",1
"price reached prefered",1
"reached prefered region",1
"usdcad h wanted",1
"wanted add longs",1
"crdoba extended gains",1
"fititol crdoba extended",1
"high fititol crdoba",1
"month high fititol",1
"months rate gyrating",1
"number months rate",1
"rate gyrating unstable",1
"strengthening number months",1
"usdcad strengthening number",1
"rally usdcad fib",1
"unexpected rally usdcad",1
"usdcad fib resistance",1
"long pips target",1
"pa pending d",1
"pending d usdcad",1
"trades posted long",1
"usdcad short audjpy",1
"eurcad tonight practice",1
"strength weak usdcad",1
"tonight practice class",1
"usdcad eurcad tonight",1
"weak usdcad eurcad",1
"audchf usdcad waiting",1
"closed audchf usdcad",1
"waiting pullback back",1
"usdcad ready pop",1
"flat morning usdcad",1
"loonie flat morning",1
"aud slips cad",1
"aud usd usd",1
"cad flows aud",1
"cad slips rba",1
"flows aud slips",1
"slips cad slips",1
"slips rba usdcad",1
"usd usd cad",1
"basket ranging pips",1
"eurcad gbpcad usdcad",1
"gbpcad usdcad good",1
"good basket ranging",1
"pips london sessions",1
"pips pips london",1
"ranging pips pips",1
"usdcad good basket",1
"fxstreetreports usdcad reach",1
"breakout resistance hurdles",1
"cs usdcad breakout",1
"hurdles sets test",1
"resistance hurdles sets",1
"sets test fibonacci",1
"test fibonacci retracement",1
"usdcad breakout resistance",1
"cs usdcad long",1
"based moving average",1
"buying based moving",1
"increases investor buying",1
"investor buying based",1
"momentum increases investor",1
"moving average yesterday",1
"usdcad days high",1
"bgvw viz usdcad",1
"eurcad gbpcad audcad",1
"gbpcad audcad cadchf",1
"https t bgvw",1
"morning https t",1
"t bgvw viz",1
"usdcad eurcad gbpcad",1
"viz usdcad eurcad",1
"weakening morning https",1
"continues track eurgbp",1
"dish waiting lift",1
"lift usdcad continues",1
"satellite dish waiting",1
"usdcad continues track",1
"waiting lift usdcad",1
"pips tp pip",1
"momentum increases blog",1
"usdcad wining scalps",1
"ditto long usdcad",1
"entry risk management",1
"futurestechs subscribers ditto",1
"risk management key",1
"stop entry risk",1
"subscribers ditto long",1
"usdcad stop entry",1
"alan collins usdcad",1
"buying continue targets",1
"collins usdcad buying",1
"usdcad buying continue",1
"traded d high",1
"usdcad traded d",1
"buy correction support",1
"correction support place",1
"goldenschild usdcad buy",1
"place stop loss",1
"support place stop",1
"usdcad buy correction",1
"usdcad yesterday sold",1
"modify usdcad sl",1
"accumulation h t",1
"area jun sep",1
"break area jun",1
"bulls gain control",1
"control vol accumulation",1
"gain control vol",1
"h bulls gain",1
"jun sep h",1
"mt usdcad break",1
"sep h bulls",1
"usdcad break area",1
"vol accumulation h",1
"buy usdcad openprice",1
"lot sl tp",1
"openprice lot sl",1
"sl tp bfss",1
"tp bfss recommendation",1
"usdcad openprice lot",1
"appeared october pair",1
"ascending channel appeared",1
"building short term",1
"channel appeared october",1
"october pair climbed",1
"pair usdcad building",1
"short term ascending",1
"term ascending channel",1
"usdcad building short",1
"usdcad highs canadian",1
"head lil higher",1
"lil higher break",1
"pokin head lil",1
"usdcad pokin head",1
"pivot usdcad numbers",1
"term pivot usdcad",1
"usdcad numbers ubs",1
"left usdcad minus",1
"usdcad minus spread",1
"bulls usdcad highs",1
"lisa trends tuesday",1
"trends tuesday watching",1
"tuesday watching bulls",1
"watching bulls usdcad",1
"long move moved",1
"move moved sl",1
"moved sl reduce",1
"sl reduce risk",1
"usdcad long move",1
"fxstreetreports issuing calls",1
"canadian wholesales data",1
"highs canadian wholesales",1
"hits month highs",1
"month highs canadian",1
"wholesales data usdcad",1
"cad scope broader",1
"limited corrections usdcad",1
"usd cad scope",1
"bearishness time pu",1
"cad bearishness time",1
"calls usdcad jan",1
"issued piece reiterating",1
"jan issued piece",1
"piece reiterating cad",1
"reiterating cad bearishness",1
"usdcad jan issued",1
"closed pips mpl",1
"long closed pips",1
"usdcad long closed",1
"bank pips month",1
"usdcad bank pips",1
"audcad fibs high",1
"canadian closely usdcad",1
"closely usdcad eurcad",1
"eurcad nzdcad audcad",1
"nzdcad audcad fibs",1
"usdcad eurcad nzdcad",1
"watching canadian closely",1
"buy friday long",1
"entries parity patient",1
"find entries parity",1
"friday long usdcad",1
"long usdcad find",1
"strong buy friday",1
"usdcad find entries",1
"usdcad strong buy",1
"multiple time frame",1
"post usdcad multiple",1
"time frame analysis",1
"usdcad multiple time",1
"plan testing top",1
"top range feb",1
"tradeing plan testing",1
"cad greenback posts",1
"gains loonie usdcad",1
"greenback posts gains",1
"posts gains loonie",1
"bt weeks ago",1
"continuing nice follow",1
"follow weekly bt",1
"nice follow weekly",1
"usdcad continuing nice",1
"weekly bt weeks",1
"band forextrading tv",1
"bollinger band forextrading",1
"forextrading tv learn",1
"audusd gbpjpy usdcad",1
"eurusd audusd gbpjpy",1
"shud squeeze eurusd",1
"squeeze eurusd audusd",1
"targets shud squeeze",1
"usdcad current positions",1
"moving slow pain",1
"pair moving slow",1
"resistance pair moving",1
"slow pain momn",1
"testing resistance pair",1
"usdcad testing resistance",1
"audusd usdcad usdgbp",1
"interest setups majors",1
"majors audusd usdcad",1
"pursue interest setups",1
"setups majors audusd",1
"slow time step",1
"step pursue interest",1
"time step pursue",1
"usdcad usdgbp eurjpi",1
"daily rundown keane",1
"keane traders setups",1
"rundown keane traders",1
"setups gbpusd audusd",1
"traders setups gbpusd",1
"usdcad eurjpy gbpjpy",1
"daily fibonacci retracement",1
"usdcad daily fibonacci",1
"confirmed equity swoon",1
"cross setup fwiw",1
"daily usdcad dmi",1
"dmi cross setup",1
"early daily usdcad",1
"equity swoon june",1
"june early daily",1
"swoon june early",1
"thing confirmed equity",1
"usdcad dmi cross",1
"cloud autocorrect fail",1
"ichimoku cloud autocorrect",1
"peeking m ichimoku",1
"usdcad peeking m",1
"profit usdcad longs",1
"bleeding usdcad usdmxn",1
"cl f strength",1
"crude producers ccys",1
"f strength start",1
"start bleeding usdcad",1
"strength start bleeding",1
"usdcad usdmxn crude",1
"usdmxn crude producers",1
"c mon usdcad",1
"make tree outa",1
"mon usdcad make",1
"outa peaking m",1
"peaking m ichimoku",1
"tree outa peaking",1
"usdcad make tree",1
"aud cad rmb",1
"cad rmb international",1
"rmb international business",1
"weekly summary usd",1
"usdcad usdmxn waterfall",1
"usdx usdcad usdmxn",1
"feel break low",1
"long feel break",1
"long money picking",1
"money picking usdjpy",1
"picking usdjpy long",1
"usdcad long money",1
